Frame Number, Receipt Time, Data Delivered, Data Synchronized, Data Processed, Delivered To DataStream, Network Transmission
1649144, 619300634.811800, 0.003231, 0.000202, 0.001352, 0.000119, 0.000165
1649145, 619300639.903600, 0.003385, 0.000317, 0.001193, 0.000118, 0.000165
1649146, 619300644.717500, 0.003239, 0.000159, 0.001319, 0.000106, 0.000162
1649147, 619300649.992700, 0.003202, 0.000188, 0.001533, 0.000124, 0.000162
1649148, 619300654.941200, 0.003226, 0.000207, 0.001486, 0.000114, 0.000178
1649149, 619300660.123100, 0.003397, 0.000386, 0.001334, 0.000108, 0.000178
1649150, 619300664.625000, 0.003238, 0.000162, 0.001225, 0.000115, 0.000192
1649151, 619300669.964100, 0.003365, 0.000355, 0.001235, 0.000108, 0.000192
1649152, 619300674.657700, 0.003293, 0.000166, 0.001203, 0.000107, 0.000192
1649153, 619300679.928000, 0.003248, 0.000193, 0.001445, 0.000134, 0.000192
1649154, 619300685.217500, 0.003358, 0.000384, 0.001449, 0.000119, 0.000209
1649155, 619300690.004800, 0.003360, 0.000387, 0.001239, 0.000115, 0.000209
1649156, 619300694.722700, 0.003243, 0.000169, 0.001312, 0.000114, 0.000198
1649157, 619300702.889700, 0.003413, 0.000398, 0.001350, 0.000105, 0.000198
1649158, 619300709.302400, 0.003277, 0.000158, 0.001187, 0.000108, 0.000198
1649159, 619300713.018900, 0.003185, 0.000170, 0.001260, 0.000116, 0.000198
1649160, 619300716.468700, 0.003398, 0.000337, 0.001220, 0.000110, 0.000168
1649161, 619300719.940400, 0.003402, 0.000329, 0.001200, 0.000123, 0.000169
1649162, 619300724.700400, 0.003234, 0.000159, 0.001292, 0.000125, 0.000170
1649163, 619300729.823500, 0.003372, 0.000276, 0.001172, 0.000107, 0.000170
1649164, 619300734.777000, 0.003449, 0.000155, 0.001190, 0.000100, 0.000193
1649165, 619300740.218000, 0.003531, 0.000335, 0.001348, 0.000114, 0.000193
1649166, 619300744.942700, 0.003354, 0.000406, 0.001184, 0.000105, 0.000204
1649167, 619300749.949100, 0.003359, 0.000376, 0.001239, 0.000098, 0.000204
1649168, 619300754.806400, 0.003244, 0.000149, 0.001406, 0.000112, 0.000203
1649169, 619300760.001500, 0.003385, 0.000380, 0.001235, 0.000111, 0.000203
1649170, 619300764.726400, 0.003369, 0.000303, 0.001071, 0.000099, 0.000187
1649171, 619300769.975200, 0.003408, 0.000143, 0.001441, 0.000103, 0.000187
1649172, 619300775.042600, 0.003393, 0.000388, 0.001266, 0.000109, 0.000204
1649173, 619300779.981200, 0.003376, 0.000378, 0.001243, 0.000103, 0.000204
1649174, 619300784.966800, 0.003398, 0.000362, 0.001227, 0.000103, 0.000203
1649175, 619300790.208300, 0.003307, 0.000209, 0.001582, 0.000217, 0.000203
1649176, 619300794.973900, 0.003373, 0.000301, 0.001264, 0.000115, 0.000198
1649177, 619300800.130400, 0.003413, 0.000369, 0.001360, 0.000102, 0.000198
1649178, 619300804.917500, 0.003239, 0.000196, 0.001471, 0.000119, 0.000214
1649179, 619300811.144700, 0.003321, 0.000377, 0.001342, 0.000109, 0.000214
1649180, 619300814.894100, 0.003420, 0.000319, 0.001179, 0.000097, 0.000214
1649181, 619300820.172800, 0.003244, 0.000190, 0.001614, 0.000213, 0.000192
1649182, 619300824.649600, 0.003224, 0.000170, 0.001215, 0.000119, 0.000192
1649183, 619300829.985200, 0.003374, 0.000338, 0.001224, 0.000108, 0.000174
1649184, 619300834.531000, 0.003241, 0.000156, 0.001146, 0.000110, 0.000174
1649185, 619300839.764700, 0.003255, 0.000204, 0.001294, 0.000114, 0.000169
1649186, 619300844.902000, 0.003417, 0.000276, 0.001215, 0.000102, 0.000169
1649187, 619300849.604300, 0.003240, 0.000151, 0.001214, 0.000114, 0.000150
1649188, 619300854.664700, 0.003237, 0.000164, 0.001264, 0.000107, 0.000150
1649189, 619300859.919800, 0.003365, 0.000305, 0.001217, 0.000099, 0.000155
1649190, 619300864.654600, 0.003238, 0.000158, 0.001264, 0.000111, 0.000155
1649191, 619300869.620300, 0.003232, 0.000154, 0.001221, 0.000115, 0.000143
1649192, 619300874.952200, 0.003352, 0.000247, 0.001323, 0.000139, 0.000143
1649193, 619300879.542200, 0.003240, 0.000174, 0.001147, 0.000100, 0.000124
1649194, 619300884.841100, 0.003382, 0.000329, 0.001134, 0.000105, 0.000124
1649195, 619300889.953300, 0.003574, 0.000215, 0.001175, 0.000105, 0.000112
1649196, 619300894.729500, 0.003244, 0.000176, 0.001310, 0.000112, 0.000112
1649197, 619300899.663800, 0.003289, 0.000190, 0.001167, 0.000120, 0.000101
1649198, 619300904.901000, 0.003245, 0.000212, 0.001407, 0.000130, 0.000101
1649199, 619300910.240000, 0.003374, 0.000450, 0.001391, 0.000121, 0.000102
1649200, 619300914.931100, 0.003378, 0.000404, 0.001149, 0.000108, 0.000102
1649201, 619300919.960200, 0.003351, 0.000369, 0.001239, 0.000115, 0.000103
1649202, 619300925.163300, 0.003436, 0.000372, 0.001345, 0.000109, 0.000103
1649203, 619300930.010400, 0.003391, 0.000373, 0.001260, 0.000106, 0.000117
1649204, 619300934.534200, 0.003269, 0.000170, 0.001116, 0.000105, 0.000117
1649205, 619300939.985100, 0.003338, 0.000380, 0.001237, 0.000101, 0.000119
1649206, 619300944.966000, 0.003249, 0.000171, 0.001522, 0.000132, 0.000119
1649207, 619300949.697800, 0.003252, 0.000169, 0.001264, 0.000117, 0.000119
1649208, 619300954.527700, 0.003239, 0.000159, 0.001135, 0.000109, 0.000119
1649209, 619300959.646400, 0.003207, 0.000175, 0.001233, 0.000115, 0.000124
1649210, 619300965.012200, 0.003290, 0.000356, 0.001313, 0.000111, 0.000124
1649211, 619300969.767800, 0.003355, 0.000259, 0.001161, 0.000106, 0.000117
1649212, 619300974.701600, 0.003240, 0.000173, 0.001281, 0.000116, 0.000117
1649213, 619300980.111000, 0.003357, 0.000380, 0.001364, 0.000116, 0.000123
1649214, 619300984.961000, 0.003416, 0.000382, 0.001172, 0.000105, 0.000123
1649215, 619300989.790100, 0.003259, 0.000200, 0.001314, 0.000128, 0.000121
1649216, 619300995.069400, 0.003393, 0.000403, 0.001252, 0.000118, 0.000121
1649217, 619301000.038700, 0.003387, 0.000351, 0.001286, 0.000110, 0.000139
1649218, 619301004.905100, 0.003246, 0.000188, 0.001446, 0.000129, 0.000139
1649219, 619301009.735900, 0.003245, 0.000228, 0.001227, 0.000116, 0.000139
1649220, 619301014.981000, 0.003329, 0.000380, 0.001263, 0.000118, 0.000139
1649221, 619301019.612000, 0.003231, 0.000171, 0.001211, 0.000115, 0.000138
1649222, 619301024.715800, 0.003233, 0.000177, 0.001287, 0.000119, 0.000138
1649223, 619301029.608700, 0.003234, 0.000164, 0.001214, 0.000113, 0.000124
1649224, 619301034.531800, 0.003235, 0.000169, 0.001135, 0.000108, 0.000124
1649225, 619301040.079900, 0.003397, 0.000410, 0.001263, 0.000113, 0.000123
1649226, 619301045.047500, 0.003361, 0.000432, 0.001268, 0.000102, 0.000123
1649227, 619301049.522800, 0.003236, 0.000155, 0.001144, 0.000108, 0.000122
1649228, 619301054.545900, 0.003229, 0.000166, 0.001156, 0.000107, 0.000122
1649229, 619301059.963700, 0.003372, 0.000381, 0.001169, 0.000110, 0.000122
1649230, 619301064.803500, 0.003393, 0.000311, 0.001104, 0.000109, 0.000122
1649231, 619301069.866700, 0.003414, 0.000175, 0.001279, 0.000113, 0.000126
1649232, 619301074.986700, 0.003423, 0.000383, 0.001200, 0.000098, 0.000126
1649233, 619301079.840700, 0.003424, 0.000258, 0.001182, 0.000105, 0.000120
1649234, 619301084.942600, 0.003422, 0.000392, 0.001140, 0.000104, 0.000120
1649236, 619301094.652200, 0.003193, 0.000172, 0.001232, 0.000122, 0.000121
1649237, 619301099.728300, 0.003240, 0.000193, 0.001287, 0.000121, 0.000107
1649238, 619301104.738500, 0.003235, 0.000162, 0.001332, 0.000116, 0.000107
1649239, 619301109.618500, 0.003241, 0.000162, 0.001217, 0.000116, 0.000111
1649240, 619301114.598400, 0.003246, 0.000157, 0.001190, 0.000113, 0.000111
1649241, 619301120.019600, 0.003237, 0.000169, 0.001610, 0.000116, 0.000121
1649242, 619301124.546000, 0.003226, 0.000164, 0.001158, 0.000111, 0.000121
1649243, 619301129.953500, 0.003349, 0.000279, 0.001277, 0.000106, 0.000128
1649244, 619301134.842700, 0.003419, 0.000354, 0.001097, 0.000100, 0.000128
1649245, 619301139.778700, 0.003382, 0.000189, 0.001197, 0.000098, 0.000122
1649246, 619301144.637100, 0.003268, 0.000159, 0.001194, 0.000135, 0.000122
1649247, 619301149.945000, 0.003370, 0.000380, 0.001174, 0.000098, 0.000130
1649248, 619301154.522600, 0.003271, 0.000155, 0.001124, 0.000101, 0.000130
1649249, 619301159.731200, 0.003202, 0.000162, 0.001323, 0.000114, 0.000132
1649250, 619301164.994400, 0.003367, 0.000393, 0.001203, 0.000102, 0.000132
1649251, 619301170.101000, 0.003369, 0.000380, 0.001308, 0.000157, 0.000127
1649252, 619301174.625100, 0.003239, 0.000189, 0.001195, 0.000117, 0.000127
1649253, 619301179.822600, 0.003329, 0.000213, 0.001252, 0.000105, 0.000127
1649254, 619301185.330800, 0.003382, 0.000438, 0.001514, 0.000115, 0.000127
1649255, 619301189.774200, 0.003237, 0.000221, 0.001297, 0.000126, 0.000144
1649256, 619301194.913000, 0.003284, 0.000318, 0.001268, 0.000104, 0.000144
1649257, 619301200.206100, 0.003336, 0.000371, 0.001515, 0.000113, 0.000137
1649258, 619301204.849500, 0.003239, 0.000212, 0.001392, 0.000113, 0.000137
1649259, 619301210.297600, 0.003348, 0.000373, 0.001521, 0.000120, 0.000136
1649260, 619301214.907300, 0.003326, 0.000314, 0.001285, 0.000102, 0.000136
1649261, 619301219.968500, 0.003247, 0.000164, 0.001551, 0.000118, 0.000129
1649262, 619301224.715500, 0.003382, 0.000185, 0.001161, 0.000110, 0.000129
1649263, 619301229.782100, 0.003268, 0.000180, 0.001348, 0.000108, 0.000122
1649264, 619301234.589000, 0.003180, 0.000176, 0.001179, 0.000118, 0.000122
1649265, 619301240.134000, 0.003415, 0.000394, 0.001322, 0.000114, 0.000128
1649266, 619301244.869200, 0.003417, 0.000313, 0.001168, 0.000098, 0.000128
1649267, 619301249.654100, 0.003242, 0.000157, 0.001266, 0.000116, 0.000123
1649268, 619301254.706700, 0.003242, 0.000165, 0.001304, 0.000111, 0.000123
1649269, 619301259.981700, 0.003381, 0.000397, 0.001215, 0.000103, 0.000118
1649270, 619301264.874300, 0.003379, 0.000243, 0.001278, 0.000101, 0.000118
1649271, 619301269.844100, 0.003281, 0.000159, 0.001412, 0.000113, 0.000121
1649272, 619301275.265600, 0.003902, 0.000163, 0.001203, 0.000108, 0.000121
1649273, 619301280.048200, 0.003400, 0.000416, 0.001259, 0.000103, 0.000140
1649274, 619301285.097800, 0.003372, 0.000394, 0.001347, 0.000108, 0.000140
1649275, 619301289.964900, 0.003370, 0.000382, 0.001233, 0.000106, 0.000123
1649276, 619301294.819400, 0.003415, 0.000277, 0.001153, 0.000104, 0.000123
1649277, 619301299.966600, 0.003372, 0.000311, 0.001300, 0.000110, 0.000126
1649278, 619301304.623600, 0.003273, 0.000151, 0.001209, 0.000103, 0.000126
1649279, 619301309.685900, 0.003192, 0.000171, 0.001276, 0.000123, 0.000132
1649280, 619301314.577500, 0.003246, 0.000173, 0.001157, 0.000113, 0.000132
1649281, 619301320.210700, 0.003463, 0.000367, 0.001393, 0.000111, 0.000159
1649282, 619301324.911500, 0.003375, 0.000322, 0.001247, 0.000100, 0.000159
1649283, 619301329.661100, 0.003262, 0.000161, 0.001260, 0.000107, 0.000155
1649284, 619301334.915600, 0.003451, 0.000202, 0.001276, 0.000108, 0.000155
1649285, 619301339.601800, 0.003243, 0.000156, 0.001223, 0.000113, 0.000147
1649286, 619301344.853700, 0.003256, 0.000209, 0.001371, 0.000129, 0.000147
1649287, 619301349.747200, 0.003239, 0.000172, 0.001335, 0.000114, 0.000148
1649288, 619301354.646000, 0.003238, 0.000150, 0.001229, 0.000106, 0.000148
1649289, 619301359.593500, 0.003239, 0.000158, 0.001204, 0.000111, 0.000150
1649290, 619301364.786800, 0.003230, 0.000167, 0.001375, 0.000126, 0.000150
1649291, 619301370.266700, 0.003380, 0.000414, 0.001460, 0.000117, 0.000153
1649292, 619301374.650900, 0.003230, 0.000166, 0.001261, 0.000115, 0.000153
1649293, 619301379.783900, 0.003376, 0.000268, 0.001154, 0.000107, 0.000143
1649294, 619301384.910800, 0.003371, 0.000376, 0.001186, 0.000102, 0.000143
1649295, 619301389.859400, 0.003359, 0.000333, 0.001184, 0.000107, 0.000146
1649296, 619301394.792400, 0.003293, 0.000178, 0.001324, 0.000113, 0.000146
1649297, 619301400.265700, 0.003543, 0.000338, 0.001406, 0.000109, 0.000148
1649298, 619301404.871500, 0.003292, 0.000184, 0.001408, 0.000112, 0.000148
1649299, 619301409.871200, 0.003411, 0.000184, 0.001257, 0.000126, 0.000141
1649300, 619301414.726400, 0.003241, 0.000172, 0.001314, 0.000115, 0.000141
1649301, 619301420.185700, 0.003279, 0.000416, 0.001345, 0.000132, 0.000121
1649302, 619301424.559000, 0.003265, 0.000159, 0.001147, 0.000108, 0.000121
1649303, 619301429.582300, 0.003154, 0.000153, 0.001207, 0.000107, 0.000132
1649304, 619301434.579200, 0.003223, 0.000164, 0.001164, 0.000100, 0.000132
1649305, 619301439.757200, 0.003298, 0.000180, 0.001279, 0.000117, 0.000143
1649306, 619301445.014700, 0.003364, 0.000426, 0.001150, 0.000114, 0.000143
1649307, 619301449.586500, 0.003234, 0.000183, 0.001179, 0.000111, 0.000140
1649308, 619301454.697700, 0.003234, 0.000176, 0.001281, 0.000113, 0.000140
1649309, 619301459.695900, 0.003167, 0.000165, 0.001288, 0.000131, 0.000143
1649310, 619301465.119700, 0.003389, 0.000402, 0.001327, 0.000113, 0.000143
1649311, 619301470.040400, 0.003222, 0.000170, 0.001645, 0.000113, 0.000138
1649312, 619301475.020300, 0.003427, 0.000392, 0.001225, 0.000103, 0.000138
1649313, 619301479.876900, 0.003479, 0.000317, 0.001110, 0.000103, 0.000130
1649314, 619301484.545500, 0.003244, 0.000150, 0.001184, 0.000106, 0.000130
1649315, 619301489.591500, 0.003238, 0.000157, 0.001219, 0.000108, 0.000140
1649316, 619301494.750700, 0.003244, 0.000170, 0.001341, 0.000124, 0.000140
1649317, 619301499.679600, 0.003231, 0.000155, 0.001293, 0.000115, 0.000142
1649318, 619301504.784500, 0.003251, 0.000160, 0.001404, 0.000107, 0.000142
1649319, 619301509.542500, 0.003188, 0.000159, 0.001181, 0.000104, 0.000148
1649320, 619301515.140800, 0.003328, 0.000361, 0.001409, 0.000117, 0.000148
1649321, 619301519.848300, 0.003225, 0.000177, 0.001429, 0.000124, 0.000141
1649322, 619301525.039100, 0.003369, 0.000405, 0.001267, 0.000111, 0.000141
1649323, 619301530.001400, 0.003362, 0.000291, 0.001375, 0.000101, 0.000129
1649324, 619301534.549000, 0.003235, 0.000165, 0.001180, 0.000102, 0.000129
1649325, 619301539.645000, 0.003192, 0.000164, 0.001249, 0.000120, 0.000131
1649326, 619301544.777300, 0.003358, 0.000296, 0.001152, 0.000102, 0.000131
1649327, 619301549.912600, 0.003402, 0.000382, 0.001170, 0.000094, 0.000129
1649328, 619301554.573700, 0.003203, 0.000164, 0.001186, 0.000106, 0.000129
1649329, 619301560.074900, 0.003273, 0.000169, 0.001642, 0.000112, 0.000121
1649330, 619301564.716300, 0.003235, 0.000164, 0.001318, 0.000113, 0.000121
1649331, 619301569.875700, 0.003420, 0.000264, 0.001208, 0.000106, 0.000121
1649332, 619301574.892600, 0.003242, 0.000179, 0.001450, 0.000136, 0.000121
1649333, 619301579.717200, 0.003286, 0.000164, 0.001278, 0.000115, 0.000141
1649334, 619301584.763200, 0.003407, 0.000206, 0.001185, 0.000101, 0.000141
1649335, 619301589.719100, 0.003345, 0.000153, 0.001262, 0.000100, 0.000128
1649336, 619301595.227800, 0.003415, 0.000393, 0.001452, 0.000101, 0.000128
1649337, 619301599.806100, 0.003379, 0.000285, 0.001193, 0.000097, 0.000132
1649338, 619301604.828200, 0.003239, 0.000157, 0.001455, 0.000113, 0.000132
1649339, 619301609.722600, 0.003292, 0.000183, 0.001264, 0.000110, 0.000123
1649340, 619301615.130100, 0.003417, 0.000385, 0.001346, 0.000109, 0.000123
1649341, 619301620.016900, 0.003367, 0.000229, 0.001420, 0.000110, 0.000137
1649342, 619301624.665800, 0.003290, 0.000180, 0.001183, 0.000134, 0.000137
1649343, 619301629.904000, 0.003389, 0.000232, 0.001310, 0.000100, 0.000138
1649344, 619301634.979100, 0.003409, 0.000402, 0.001211, 0.000094, 0.000138
1649345, 619301639.811900, 0.003254, 0.000193, 0.001390, 0.000114, 0.000143
1649346, 619301645.102200, 0.003411, 0.000410, 0.001308, 0.000099, 0.000143
1649347, 619301649.499900, 0.003293, 0.000153, 0.001106, 0.000096, 0.000160
1649348, 619301654.762700, 0.003212, 0.000174, 0.001335, 0.000121, 0.000160
1649349, 619301659.730900, 0.003410, 0.000174, 0.001180, 0.000100, 0.000182
1649350, 619301664.735900, 0.003263, 0.000250, 0.001245, 0.000111, 0.000182
1649351, 619301669.847800, 0.003197, 0.000188, 0.001421, 0.000119, 0.000183
1649352, 619301675.147200, 0.003421, 0.000391, 0.001350, 0.000109, 0.000183
1649353, 619301679.787000, 0.003377, 0.000189, 0.001229, 0.000136, 0.000179
1649354, 619301684.775400, 0.003238, 0.000204, 0.001348, 0.000114, 0.000179
1649355, 619301690.281100, 0.003430, 0.000359, 0.001500, 0.000111, 0.000178
1649356, 619301694.647600, 0.003413, 0.000186, 0.001085, 0.000102, 0.000178
1649357, 619301699.627800, 0.003239, 0.000163, 0.001244, 0.000112, 0.000168
1649358, 619301704.656100, 0.003246, 0.000168, 0.001261, 0.000107, 0.000168
1649359, 619301709.902700, 0.003372, 0.000350, 0.001218, 0.000099, 0.000171
1649360, 619301714.516900, 0.003231, 0.000170, 0.001150, 0.000107, 0.000171
1649361, 619301720.013700, 0.003242, 0.000224, 0.001491, 0.000171, 0.000161
1649362, 619301724.786300, 0.003233, 0.000168, 0.001359, 0.000109, 0.000161
1649363, 619301729.787600, 0.003382, 0.000262, 0.001174, 0.000108, 0.000158
1649364, 619301734.704200, 0.003231, 0.000187, 0.001296, 0.000112, 0.000158
1649365, 619301739.857800, 0.003334, 0.000383, 0.001164, 0.000109, 0.000139
1649366, 619301744.761900, 0.003467, 0.000161, 0.001154, 0.000113, 0.000139
1649367, 619301749.564400, 0.003264, 0.000164, 0.001145, 0.000114, 0.000123
