Frame Number, Timestamp
72, 248037693.637900
72, 248037920.274700
72, 248037959.680100
72, 248037988.592900
0, 248038106.034800
0, 248038452.590500
0, 248038554.377400
0, 248038555.902400
0, 248038556.962400
0, 248038557.893300
0, 248038558.758100
0, 248038559.483800
0, 248038833.431200
1, 248039408.849100
3, 248039415.291200
4, 248039421.488100
6, 248039431.265000
8, 248039440.522200
12, 248039461.973500
17, 248039488.092400
19, 248039497.147700
21, 248039506.306500
27, 248039537.715200
29, 248039547.003300
31, 248039556.414600
34, 248039570.216000
37, 248039588.275000
39, 248039596.064700
44, 248039621.620400
45, 248039629.413200
48, 248039644.707400
54, 248039671.508500
55, 248039679.110200
58, 248039693.858600
62, 248039712.824200
65, 248039728.082100
68, 248039744.348400
72, 248039761.178200
77, 248039786.930900
80, 248039804.790100
84, 248039820.577600
85, 248039828.507800
90, 248039854.837400
94, 248039871.581300
95, 248039878.139700
100, 248039904.804200
104, 248039921.608500
107, 248039936.929300
108, 248039944.643700
114, 248039971.903100
117, 248039987.953500
121, 248040005.271000
124, 248040021.587000
127, 248040038.245000
130, 248040054.783100
134, 248040071.030900
137, 248040087.987800
141, 248040105.105900
144, 248040121.627400
147, 248040138.462400
151, 248040155.211200
154, 248040170.090700
157, 248040188.086700
160, 248040203.313100
164, 248040220.011800
165, 248040228.226700
170, 248040257.336500
174, 248040272.076600
176, 248040281.633400
180, 248040303.358800
184, 248040321.292200
185, 248040329.204500
190, 248040353.423700
194, 248040371.334500
195, 248040379.318800
198, 248040393.109300
204, 248040421.080000
207, 248040438.035400
209, 248040445.524800
211, 248040459.993000
215, 248040477.450100
218, 248040494.454100
221, 248040507.564100
224, 248040524.682600
230, 248040553.302800
234, 248040571.667800
237, 248040586.895600
241, 248040605.205200
244, 248040621.322400
246, 248040630.476700
250, 248040653.743600
254, 248040671.426700
255, 248040679.181000
260, 248040703.721200
264, 248040721.265500
265, 248040728.777400
270, 248040753.868900
274, 248040771.371900
275, 248040779.117600
280, 248040804.689000
284, 248040821.469500
285, 248040829.957600
288, 248040844.678100
292, 248040861.054000
295, 248040877.530800
300, 248040903.615100
302, 248040911.308200
307, 248040936.735800
310, 248040953.765500
314, 248040970.029500
317, 248040987.767800
320, 248041003.511100
324, 248041021.479500
327, 248041036.784200
330, 248041054.652500
334, 248041070.019300
337, 248041088.043700
340, 248041103.585900
344, 248041121.740300
348, 248041140.346700
350, 248041153.712300
354, 248041171.321600
357, 248041186.639700
361, 248041205.154500
364, 248041221.638800
365, 248041229.064700
368, 248041244.561900
371, 248041259.805900
377, 248041286.572700
380, 248041303.727000
384, 248041321.194500
385, 248041328.741900
390, 248041354.664600
395, 248041379.527900
398, 248041394.224500
404, 248041420.092300
405, 248041429.004400
407, 248041436.640800
410, 248041454.940300
412, 248041463.375300
417, 248041488.274500
420, 248041504.955600
422, 248041511.343700
427, 248041537.781700
431, 248041555.030000
432, 248041562.616700
437, 248041586.983500
440, 248041603.379400
442, 248041611.419100
444, 248041622.823100
450, 248041653.621400
452, 248041663.759000
455, 248041676.111500
458, 248041693.958200
462, 248041710.567600
465, 248041727.027300
468, 248041744.711000
474, 248041771.009500
477, 248041788.254300
480, 248041804.982400
482, 248041812.707500
487, 248041836.895600
490, 248041853.676000
492, 248041863.374500
497, 248041887.101500
500, 248041904.765100
502, 248041912.572500
507, 248041937.058100
510, 248041953.566800
512, 248041961.558200
517, 248041988.254700
521, 248042005.046000
522, 248042011.473300
527, 248042037.052200
530, 248042054.730600
534, 248042071.598100
537, 248042088.039100
540, 248042103.215900
544, 248042120.040000
547, 248042142.587900
550, 248042154.478200
554, 248042171.512200
557, 248042188.054400
561, 248042205.356300
564, 248042221.005300
565, 248042228.524700
570, 248042253.792300
574, 248042270.576700
575, 248042278.393700
2, 248042305.439700
6, 248042321.286100
7, 248042327.876700
12, 248042353.628500
16, 248042370.002000
17, 248042377.756100
22, 248042404.565800
26, 248042421.569800
28, 248042430.296600
30, 248042442.825800
36, 248042471.330000
39, 248042488.171700
41, 248042495.830100
43, 248042509.741500
47, 248042528.227400
50, 248042544.262100
53, 248042556.473700
56, 248042571.649100
60, 248042594.593900
66, 248042621.384100
69, 248042638.268400
71, 248042645.110500
76, 248042670.523300
79, 248042688.500200
81, 248042696.061100
86, 248042720.642700
89, 248042737.999300
91, 248042745.438400
96, 248042770.289400
99, 248042786.848800
100, 248042794.751700
106, 248042823.703100
108, 248042836.547300
110, 248042843.020200
